fieldsample_barcode,BioSample,project_id,extraction_id,original_extraction_id,extractionplate_id,extraction_row,extraction_col,extraction_conc,extraction_method,library_id,libraryplate_id,library_row,library_col,library_conc,library_method,seq_id
MFD08885,SAMN39872945,P04_5,EXT-MJ239-F4,EXT-MJ239-F4,EXT00082,F,4,2.27,PowerSoil-Pro-HT,LIB-MJ256-F4,LIB00082,F,4,0.35,ILLUMINA-DNA-PREP.V2,LIB-MJ256-F4_03
MFD08886,SAMN39872946,P04_5,EXT-MJ241-A9,EXT-MJ241-A9,EXT00084,A,9,17.24,PowerSoil-Pro-HT,LIB-MJ307-A9,LIB00084,A,9,1.14616,ILLUMINA-DNA-PREP.V2,LIB-MJ307-A9_01
MFD08887,SAMN39872947,P04_5,EXT-MJ238-H1,EXT-MJ238-H1,EXT00081,H,1,7.02,PowerSoil-Pro-HT,LIB-MJ255-H1,LIB00081,H,1,0.04,ILLUMINA-DNA-PREP.V2,LIB-MJ255-H1_02
MFD08887,SAMN39872947,P04_5,EXT-MJ394-A9,EXT-MJ238-H1,REPREP4,A,9,14.71,PowerSoil-Pro-HT,LIB-MJ405-A9,REPREP4,A,9,0.11,ILLUMINA-DNA-PREP.V2,LIB-MJ405-A9_01
MFD08888,SAMN39872948,P04_5,EXT-MJ238-G8,EXT-MJ238-G8,EXT00081,G,8,8.98,PowerSoil-Pro-HT,LIB-MJ255-G8,LIB00081,G,8,0.17,ILLUMINA-DNA-PREP.V2,LIB-MJ255-G8_02
MFD08889,SAMN39872949,P04_5,EXT-MJ242-C8,EXT-MJ242-C8,EXT00085,C,8,5.8,PowerSoil-Pro-HT,LIB-MJ259-C8,LIB00085,C,8,0.36,ILLUMINA-DNA-PREP.V2,LIB-MJ259-C8_04
MFD08890,SAMN39872950,P04_5,EXT-MJ242-G1,EXT-MJ242-G1,EXT00085,G,1,4.88,PowerSoil-Pro-HT,LIB-MJ259-G1,LIB00085,G,1,0.03,ILLUMINA-DNA-PREP.V2,LIB-MJ259-G1_04
MFD08890,SAMN39872950,P04_5,EXT-MJ401-H3,EXT-MJ242-G1,REPREP11,H,3,5.41,PowerSoil-Pro-HT,LIB-MJ415-H3,REPREP11,H,3,0.36,ILLUMINA-DNA-PREP.V2,LIB-MJ415-H3_04
MFD08891,SAMN39872951,P04_5,EXT-MJ239-C7,EXT-MJ239-C7,EXT00082,C,7,4.25,PowerSoil-Pro-HT,LIB-MJ256-C7,LIB00082,C,7,0.47,ILLUMINA-DNA-PREP.V2,LIB-MJ256-C7_03
MFD08892,SAMN39872952,P04_5,EXT-MJ239-A9,EXT-MJ239-A9,EXT00082,A,9,3.58,PowerSoil-Pro-HT,LIB-MJ256-A9,LIB00082,A,9,0.09,ILLUMINA-DNA-PREP.V2,LIB-MJ256-A9_03
MFD08893,SAMN39872953,P04_5,EXT-MJ245-G4,EXT-MJ245-G4,EXT00086,G,4,2.12,PowerSoil-Pro-HT,LIB-MJ260-G4,LIB00086,G,4,0.18,ILLUMINA-DNA-PREP.V2,LIB-MJ260-G4_01
MFD08894,SAMN39872954,P04_5,EXT-MJ247-A10,EXT-MJ247-A10,EXT00088,A,10,11.87,PowerSoil-Pro-HT,LIB-MJ262-A10,LIB00088,A,10,0.33,ILLUMINA-DNA-PREP.V2,LIB-MJ262-A10_03
MFD08895,SAMN39872955,P04_5,EXT-MJ246-G11,EXT-MJ246-G11,EXT00087,G,11,4.61,PowerSoil-Pro-HT,LIB-MJ261-G11,LIB00087,G,11,0.07,ILLUMINA-DNA-PREP.V2,LIB-MJ261-G11_01
MFD08896,SAMN39872956,P04_5,EXT-MJ245-G5,EXT-MJ245-G5,EXT00086,G,5,0.48,PowerSoil-Pro-HT,LIB-MJ260-G5,LIB00086,G,5,0.27,ILLUMINA-DNA-PREP.V2,LIB-MJ260-G5_01
MFD08897,SAMN39872957,P04_5,EXT-MJ247-B3,EXT-MJ247-B3,EXT00088,B,3,3.33,PowerSoil-Pro-HT,LIB-MJ262-B3,LIB00088,B,3,0.36,ILLUMINA-DNA-PREP.V2,LIB-MJ262-B3_03
MFD08898,SAMN39872958,P04_5,EXT-MJ245-H9,EXT-MJ245-H9,EXT00086,H,9,5.77,PowerSoil-Pro-HT,LIB-MJ260-H9,LIB00086,H,9,0.23,ILLUMINA-DNA-PREP.V2,LIB-MJ260-H9_01
MFD08899,SAMN39872959,P04_5,EXT-MJ248-H1,EXT-MJ248-H1,EXT00089,H,1,3.91,PowerSoil-Pro-HT,LIB-MJ263-H1,LIB00089,H,1,0.06,ILLUMINA-DNA-PREP.V2,LIB-MJ263-H1_04
MFD08899,SAMN39872959,P04_5,EXT-MJ396-G5,EXT-MJ248-H1,REPREP6,G,5,3.25,PowerSoil-Pro-HT,LIB-MJ407-G5,REPREP6,G,5,1.023504173,ILLUMINA-DNA-PREP.V2,LIB-MJ407-G5_04
MFD08900,SAMN39872960,P04_5,EXT-MJ246-G9,EXT-MJ246-G9,EXT00087,G,9,1.45,PowerSoil-Pro-HT,LIB-MJ261-G9,LIB00087,G,9,0.2,ILLUMINA-DNA-PREP.V2,LIB-MJ261-G9_01
MFD08901,SAMN39872961,P04_5,EXT-MJ245-A2,EXT-MJ245-A2,EXT00086,A,2,1.85,PowerSoil-Pro-HT,LIB-MJ260-A2,LIB00086,A,2,0.1,ILLUMINA-DNA-PREP.V2,LIB-MJ260-A2_01
MFD08902,SAMN39872962,P04_5,EXT-MJ248-F4,EXT-MJ248-F4,EXT00089,F,4,6.71,PowerSoil-Pro-HT,LIB-MJ263-F4,LIB00089,F,4,0.56,ILLUMINA-DNA-PREP.V2,LIB-MJ263-F4_04
MFD08903,SAMN39872963,P04_5,EXT-MJ246-B3,EXT-MJ246-B3,EXT00087,B,3,3.18,PowerSoil-Pro-HT,LIB-MJ261-B3,LIB00087,B,3,0.14,ILLUMINA-DNA-PREP.V2,LIB-MJ261-B3_01
MFD08904,SAMN39872964,P04_5,EXT-MJ247-E9,EXT-MJ247-E9,EXT00088,E,9,2.65,PowerSoil-Pro-HT,LIB-MJ262-E9,LIB00088,E,9,0.39,ILLUMINA-DNA-PREP.V2,LIB-MJ262-E9_03
MFD08905,SAMN39872965,P04_5,EXT-MJ248-C12,EXT-MJ248-C12,EXT00089,C,12,9.16,PowerSoil-Pro-HT,LIB-MJ263-C12,LIB00089,C,12,0.06,ILLUMINA-DNA-PREP.V2,LIB-MJ263-C12_04
MFD08905,SAMN39872965,P04_5,EXT-MJ396-B7,EXT-MJ248-C12,REPREP6,B,7,6.32,PowerSoil-Pro-HT,LIB-MJ407-B7,REPREP6,B,7,1.057216276,ILLUMINA-DNA-PREP.V2,LIB-MJ407-B7_04
MFD08906,SAMN39872966,P04_5,EXT-MJ248-H11,EXT-MJ248-H11,EXT00089,H,11,4.54,PowerSoil-Pro-HT,LIB-MJ263-H11,LIB00089,H,11,0.04,ILLUMINA-DNA-PREP.V2,LIB-MJ263-H11_04
MFD08906,SAMN39872966,P04_5,EXT-MJ396-G6,EXT-MJ248-H11,REPREP6,G,6,2.42,PowerSoil-Pro-HT,LIB-MJ407-G6,REPREP6,G,6,0.404663115,ILLUMINA-DNA-PREP.V2,LIB-MJ407-G6_04
MFD08907,SAMN39872967,P04_5,EXT-MJ247-H11,EXT-MJ247-H11,EXT00088,H,11,3.98,PowerSoil-Pro-HT,LIB-MJ262-H11,LIB00088,H,11,0.04,ILLUMINA-DNA-PREP.V2,LIB-MJ262-H11_03
MFD08907,SAMN39872967,P04_5,EXT-MJ396-A12,EXT-MJ247-H11,REPREP6,A,12,7.09,PowerSoil-Pro-HT,LIB-MJ407-A12,REPREP6,A,12,1.379131501,ILLUMINA-DNA-PREP.V2,LIB-MJ407-A12_04
MFD08908,SAMN39872968,P04_5,EXT-MJ247-G1,EXT-MJ247-G1,EXT00088,G,1,5.89,PowerSoil-Pro-HT,LIB-MJ262-G1,LIB00088,G,1,0.06,ILLUMINA-DNA-PREP.V2,LIB-MJ262-G1_03
MFD08908,SAMN39872968,P04_5,EXT-MJ396-F11,EXT-MJ247-G1,REPREP6,F,11,5.13,PowerSoil-Pro-HT,LIB-MJ407-F11,REPREP6,F,11,1.323376868,ILLUMINA-DNA-PREP.V2,LIB-MJ407-F11_04
MFD08909,SAMN39872969,P04_5,EXT-MJ247-E1,EXT-MJ247-E1,EXT00088,E,1,6.53,PowerSoil-Pro-HT,LIB-MJ262-E1,LIB00088,E,1,0.18,ILLUMINA-DNA-PREP.V2,LIB-MJ262-E1_03
MFD08910,SAMN39872970,P04_5,EXT-MJ245-D9,EXT-MJ245-D9,EXT00086,D,9,10.08,PowerSoil-Pro-HT,LIB-MJ260-D9,LIB00086,D,9,0.2,ILLUMINA-DNA-PREP.V2,LIB-MJ260-D9_01
MFD08911,SAMN39872971,P04_5,EXT-MJ248-H3,EXT-MJ248-H3,EXT00089,H,3,5.54,PowerSoil-Pro-HT,LIB-MJ263-H3,LIB00089,H,3,0.3,ILLUMINA-DNA-PREP.V2,LIB-MJ263-H3_04
MFD08912,SAMN39872972,P04_5,EXT-MJ247-H4,EXT-MJ247-H4,EXT00088,H,4,4.17,PowerSoil-Pro-HT,LIB-MJ262-H4,LIB00088,H,4,0.4,ILLUMINA-DNA-PREP.V2,LIB-MJ262-H4_03
MFD08913,SAMN39872973,P04_5,EXT-MJ245-E9,EXT-MJ245-E9,EXT00086,E,9,1.05,PowerSoil-Pro-HT,LIB-MJ260-E9,LIB00086,E,9,0.25,ILLUMINA-DNA-PREP.V2,LIB-MJ260-E9_01
MFD08914,SAMN39872974,P04_5,EXT-MJ248-D9,EXT-MJ248-D9,EXT00089,D,9,3.08,PowerSoil-Pro-HT,LIB-MJ263-D9,LIB00089,D,9,0.4,ILLUMINA-DNA-PREP.V2,LIB-MJ263-D9_04
MFD08915,SAMN39872975,P04_5,EXT-MJ238-A6,EXT-MJ238-A6,EXT00081,A,6,6.59,PowerSoil-Pro-HT,LIB-MJ255-A6,LIB00081,A,6,0.15,ILLUMINA-DNA-PREP.V2,LIB-MJ255-A6_02
MFD08916,SAMN39872976,P04_5,EXT-MJ237-G7,EXT-MJ237-G7,EXT00080,G,7,3.27,PowerSoil-Pro-HT,LIB-MJ254-G7,LIB00080,G,7,0.24,ILLUMINA-DNA-PREP.V2,LIB-MJ254-G7_02
MFD08917,SAMN39872977,P04_5,EXT-MJ240-E9,EXT-MJ240-E9,EXT00083,E,9,3.54,PowerSoil-Pro-HT,LIB-MJ306-E9,LIB00083,E,9,0.45376,ILLUMINA-DNA-PREP.V2,LIB-MJ306-E9_01
MFD08918,SAMN39872978,P04_5,EXT-MJ238-E2,EXT-MJ238-E2,EXT00081,E,2,4.26,PowerSoil-Pro-HT,LIB-MJ255-E2,LIB00081,E,2,0.23,ILLUMINA-DNA-PREP.V2,LIB-MJ255-E2_02
MFD08919,SAMN39872979,P04_5,EXT-MJ237-C9,EXT-MJ237-C9,EXT00080,C,9,8.13,PowerSoil-Pro-HT,LIB-MJ254-C9,LIB00080,C,9,0.19,ILLUMINA-DNA-PREP.V2,LIB-MJ254-C9_02
MFD08920,SAMN39872980,P04_5,EXT-MJ237-A9,EXT-MJ237-A9,EXT00080,A,9,3.68,PowerSoil-Pro-HT,LIB-MJ254-A9,LIB00080,A,9,0.19,ILLUMINA-DNA-PREP.V2,LIB-MJ254-A9_02
MFD08921,SAMN39872981,P04_5,EXT-MJ239-B8,EXT-MJ239-B8,EXT00082,B,8,7.19,PowerSoil-Pro-HT,LIB-MJ256-B8,LIB00082,B,8,0.03,ILLUMINA-DNA-PREP.V2,LIB-MJ256-B8_03
MFD08921,SAMN39872981,P04_5,EXT-MJ399-D5,EXT-MJ239-B8,REPREP9,D,5,4.97,PowerSoil-Pro-HT,LIB-MJ410-D5,REPREP9,D,5,0.28,ILLUMINA-DNA-PREP.V2,LIB-MJ410-D5_02
MFD08922,SAMN39872982,P04_5,EXT-MJ401-G4,EXT-MJ242-A8,REPREP11,G,4,5.2,PowerSoil-Pro-HT,LIB-MJ415-G4,REPREP11,G,4,0.35,ILLUMINA-DNA-PREP.V2,LIB-MJ415-G4_04
MFD08923,SAMN39872983,P04_5,EXT-MJ239-D6,EXT-MJ239-D6,EXT00082,D,6,5.95,PowerSoil-Pro-HT,LIB-MJ256-D6,LIB00082,D,6,0.64,ILLUMINA-DNA-PREP.V2,LIB-MJ256-D6_03
MFD08924,SAMN39872984,P04_5,EXT-MJ237-A5,EXT-MJ237-A5,EXT00080,A,5,4.78,PowerSoil-Pro-HT,LIB-MJ254-A5,LIB00080,A,5,0.28,ILLUMINA-DNA-PREP.V2,LIB-MJ254-A5_02
MFD08925,SAMN39872985,P04_5,EXT-MJ238-G10,EXT-MJ238-G10,EXT00081,G,10,3.6,PowerSoil-Pro-HT,LIB-MJ255-G10,LIB00081,G,10,0.19,ILLUMINA-DNA-PREP.V2,LIB-MJ255-G10_02
MFD08926,SAMN39872986,P04_5,EXT-MJ242-E2,EXT-MJ242-E2,EXT00085,E,2,2.4,PowerSoil-Pro-HT,LIB-MJ259-E2,LIB00085,E,2,0.38,ILLUMINA-DNA-PREP.V2,LIB-MJ259-E2_04
MFD08927,SAMN39872987,P04_5,EXT-MJ238-C6,EXT-MJ238-C6,EXT00081,C,6,3.53,PowerSoil-Pro-HT,LIB-MJ255-C6,LIB00081,C,6,0.08,ILLUMINA-DNA-PREP.V2,LIB-MJ255-C6_02
MFD08928,SAMN39872988,P04_5,EXT-MJ237-H7,EXT-MJ237-H7,EXT00080,H,7,7.22,PowerSoil-Pro-HT,LIB-MJ254-H7,LIB00080,H,7,0.19,ILLUMINA-DNA-PREP.V2,LIB-MJ254-H7_02
MFD08929,SAMN39872989,P04_5,EXT-MJ239-A3,EXT-MJ239-A3,EXT00082,A,3,7.78,PowerSoil-Pro-HT,LIB-MJ256-A3,LIB00082,A,3,0.24,ILLUMINA-DNA-PREP.V2,LIB-MJ256-A3_03
MFD08930,SAMN39872990,P04_5,EXT-MJ240-H6,EXT-MJ240-H6,EXT00083,H,6,1.51,PowerSoil-Pro-HT,LIB-MJ306-H6,LIB00083,H,6,0.44426,ILLUMINA-DNA-PREP.V2,LIB-MJ306-H6_01
MFD08931,SAMN39872991,P04_5,EXT-MJ237-A4,EXT-MJ237-A4,EXT00080,A,4,8.05,PowerSoil-Pro-HT,LIB-MJ254-A4,LIB00080,A,4,0.4,ILLUMINA-DNA-PREP.V2,LIB-MJ254-A4_02
MFD08932,SAMN39872992,P04_5,EXT-MJ242-D9,EXT-MJ242-D9,EXT00085,D,9,4.71,PowerSoil-Pro-HT,LIB-MJ259-D9,LIB00085,D,9,0.63,ILLUMINA-DNA-PREP.V2,LIB-MJ259-D9_04
MFD08933,SAMN39872993,P04_5,EXT-MJ241-B6,EXT-MJ241-B6,EXT00084,B,6,7.01,PowerSoil-Pro-HT,LIB-MJ307-B6,LIB00084,B,6,1.15007,ILLUMINA-DNA-PREP.V2,LIB-MJ307-B6_01
MFD08934,SAMN39872994,P04_5,EXT-MJ241-B1,EXT-MJ241-B1,EXT00084,B,1,6.21,PowerSoil-Pro-HT,LIB-MJ307-B1,LIB00084,B,1,0.7937,ILLUMINA-DNA-PREP.V2,LIB-MJ307-B1_01
MFD08935,SAMN39872995,P04_5,EXT-MJ241-H9,EXT-MJ241-H9,EXT00084,H,9,4.64,PowerSoil-Pro-HT,LIB-MJ307-H9,LIB00084,H,9,0.74657,ILLUMINA-DNA-PREP.V2,LIB-MJ307-H9_01
MFD08936,SAMN39872996,P04_5,EXT-MJ245-F9,EXT-MJ245-F9,EXT00086,F,9,4.13,PowerSoil-Pro-HT,LIB-MJ260-F9,LIB00086,F,9,0.2,ILLUMINA-DNA-PREP.V2,LIB-MJ260-F9_01
MFD08937,SAMN39872997,P04_5,EXT-MJ245-C1,EXT-MJ245-C1,EXT00086,C,1,4.14,PowerSoil-Pro-HT,LIB-MJ260-C1,LIB00086,C,1,0.07,ILLUMINA-DNA-PREP.V2,LIB-MJ260-C1_01
MFD08937,SAMN39872997,P04_5,EXT-MJ395-E7,EXT-MJ245-C1,REPREP5,E,7,5.37,PowerSoil-Pro-HT,LIB-MJ406-E7,REPREP5,E,7,0.25,ILLUMINA-DNA-PREP.V2,LIB-MJ406-E7_04
MFD08938,SAMN39872998,P04_5,EXT-MJ248-F9,EXT-MJ248-F9,EXT00089,F,9,4.41,PowerSoil-Pro-HT,LIB-MJ263-F9,LIB00089,F,9,0.43,ILLUMINA-DNA-PREP.V2,LIB-MJ263-F9_04
MFD08939,SAMN39872999,P04_5,EXT-MJ248-H6,EXT-MJ248-H6,EXT00089,H,6,3.96,PowerSoil-Pro-HT,LIB-MJ263-H6,LIB00089,H,6,0.32,ILLUMINA-DNA-PREP.V2,LIB-MJ263-H6_04
MFD08940,SAMN39873000,P04_5,EXT-MJ248-F2,EXT-MJ248-F2,EXT00089,F,2,4.55,PowerSoil-Pro-HT,LIB-MJ263-F2,LIB00089,F,2,0.25,ILLUMINA-DNA-PREP.V2,LIB-MJ263-F2_04
MFD08941,SAMN39873001,P04_5,EXT-MJ248-B8,EXT-MJ248-B8,EXT00089,B,8,5.49,PowerSoil-Pro-HT,LIB-MJ263-B8,LIB00089,B,8,0.33,ILLUMINA-DNA-PREP.V2,LIB-MJ263-B8_04
MFD08942,SAMN39873002,P04_5,EXT-MJ245-C6,EXT-MJ245-C6,EXT00086,C,6,2.31,PowerSoil-Pro-HT,LIB-MJ260-C6,LIB00086,C,6,0.09,ILLUMINA-DNA-PREP.V2,LIB-MJ260-C6_01
MFD08943,SAMN39873003,P04_5,EXT-MJ248-E2,EXT-MJ248-E2,EXT00089,E,2,5.83,PowerSoil-Pro-HT,LIB-MJ263-E2,LIB00089,E,2,0.29,ILLUMINA-DNA-PREP.V2,LIB-MJ263-E2_04
MFD08944,SAMN39873004,P04_5,EXT-MJ247-B12,EXT-MJ247-B12,EXT00088,B,12,5.42,PowerSoil-Pro-HT,LIB-MJ262-B12,LIB00088,B,12,0.15,ILLUMINA-DNA-PREP.V2,LIB-MJ262-B12_03
MFD08945,SAMN39873005,P04_5,EXT-MJ245-D8,EXT-MJ245-D8,EXT00086,D,8,7.35,PowerSoil-Pro-HT,LIB-MJ260-D8,LIB00086,D,8,0.17,ILLUMINA-DNA-PREP.V2,LIB-MJ260-D8_01
MFD08946,SAMN39873006,P04_5,EXT-MJ247-B5,EXT-MJ247-B5,EXT00088,B,5,9.29,PowerSoil-Pro-HT,LIB-MJ262-B5,LIB00088,B,5,0.49,ILLUMINA-DNA-PREP.V2,LIB-MJ262-B5_03
MFD08947,SAMN39873007,P04_5,EXT-MJ246-A3,EXT-MJ246-A3,EXT00087,A,3,8.92,PowerSoil-Pro-HT,LIB-MJ261-A3,LIB00087,A,3,0.2,ILLUMINA-DNA-PREP.V2,LIB-MJ261-A3_01
MFD08948,SAMN39873008,P04_5,EXT-MJ248-D8,EXT-MJ248-D8,EXT00089,D,8,6.12,PowerSoil-Pro-HT,LIB-MJ263-D8,LIB00089,D,8,0.4,ILLUMINA-DNA-PREP.V2,LIB-MJ263-D8_04
MFD08949,SAMN39873009,P04_5,EXT-MJ247-C1,EXT-MJ247-C1,EXT00088,C,1,8.04,PowerSoil-Pro-HT,LIB-MJ262-C1,LIB00088,C,1,0.33,ILLUMINA-DNA-PREP.V2,LIB-MJ262-C1_03
MFD08950,SAMN39873010,P04_5,EXT-MJ247-G2,EXT-MJ247-G2,EXT00088,G,2,8.94,PowerSoil-Pro-HT,LIB-MJ262-G2,LIB00088,G,2,0.52,ILLUMINA-DNA-PREP.V2,LIB-MJ262-G2_03
MFD08951,SAMN39873011,P04_5,EXT-MJ248-F11,EXT-MJ248-F11,EXT00089,F,11,12.23,PowerSoil-Pro-HT,LIB-MJ263-F11,LIB00089,F,11,0.26,ILLUMINA-DNA-PREP.V2,LIB-MJ263-F11_04
MFD08952,SAMN39873012,P04_5,EXT-MJ247-E5,EXT-MJ247-E5,EXT00088,E,5,8.16,PowerSoil-Pro-HT,LIB-MJ262-E5,LIB00088,E,5,0.44,ILLUMINA-DNA-PREP.V2,LIB-MJ262-E5_03
MFD08953,SAMN39873013,P04_5,EXT-MJ247-G7,EXT-MJ247-G7,EXT00088,G,7,2.19,PowerSoil-Pro-HT,LIB-MJ262-G7,LIB00088,G,7,0.51,ILLUMINA-DNA-PREP.V2,LIB-MJ262-G7_03
MFD08954,SAMN39873014,P04_5,EXT-MJ246-G1,EXT-MJ246-G1,EXT00087,G,1,6.02,PowerSoil-Pro-HT,LIB-MJ261-G1,LIB00087,G,1,0.03,ILLUMINA-DNA-PREP.V2,LIB-MJ261-G1_01
MFD08954,SAMN39873014,P04_5,EXT-MJ398-B5,EXT-MJ246-G1,REPREP8,B,5,2.5,PowerSoil-Pro-HT,LIB-MJ409-B5,REPREP8,B,5,0.05,ILLUMINA-DNA-PREP.V2,LIB-MJ409-B5_01
MFD08955,SAMN39873015,P04_5,EXT-MJ245-H8,EXT-MJ245-H8,EXT00086,H,8,11.74,PowerSoil-Pro-HT,LIB-MJ260-H8,LIB00086,H,8,0.22,ILLUMINA-DNA-PREP.V2,LIB-MJ260-H8_01
MFD08956,SAMN39873016,P04_5,EXT-MJ247-F11,EXT-MJ247-F11,EXT00088,F,11,5.53,PowerSoil-Pro-HT,LIB-MJ262-F11,LIB00088,F,11,0.36,ILLUMINA-DNA-PREP.V2,LIB-MJ262-F11_03
MFD08957,SAMN39873017,P04_5,EXT-MJ247-C4,EXT-MJ247-C4,EXT00088,C,4,1.81,PowerSoil-Pro-HT,LIB-MJ262-C4,LIB00088,C,4,0.24,ILLUMINA-DNA-PREP.V2,LIB-MJ262-C4_03
MFD08958,SAMN39873018,P04_5,EXT-MJ235-E4,EXT-MJ235-E4,EXT00078,E,4,10.84,PowerSoil-Pro-HT,LIB-MJ252-E4,LIB00078,E,4,0.48,ILLUMINA-DNA-PREP.V2,LIB-MJ252-E4_02
MFD08959,SAMN39873019,P04_5,EXT-MJ235-C4,EXT-MJ235-C4,EXT00078,C,4,19.63,PowerSoil-Pro-HT,LIB-MJ252-C4,LIB00078,C,4,0.27,ILLUMINA-DNA-PREP.V2,LIB-MJ252-C4_02
MFD08960,SAMN39873020,P04_5,EXT-MJ233-F5,EXT-MJ233-F5,EXT00076,F,5,6.08,PowerSoil-Pro-HT,LIB-MJ250-F5,LIB00076,F,5,0.78,ILLUMINA-DNA-PREP.V2,LIB-MJ250-F5_04
MFD08961,SAMN39873021,P04_5,EXT-MJ233-C9,EXT-MJ233-C9,EXT00076,C,9,4.15,PowerSoil-Pro-HT,LIB-MJ250-C9,LIB00076,C,9,0.77,ILLUMINA-DNA-PREP.V2,LIB-MJ250-C9_04
MFD08962,SAMN39873022,P04_5,EXT-MJ233-B12,EXT-MJ233-B12,EXT00076,B,12,6.13,PowerSoil-Pro-HT,LIB-MJ250-B12,LIB00076,B,12,0.44,ILLUMINA-DNA-PREP.V2,LIB-MJ250-B12_04
MFD08963,SAMN39873023,P04_5,EXT-MJ235-H10,EXT-MJ235-H10,EXT00078,H,10,6.8,PowerSoil-Pro-HT,LIB-MJ252-H10,LIB00078,H,10,0.11,ILLUMINA-DNA-PREP.V2,LIB-MJ252-H10_02
MFD08964,SAMN39873024,P04_5,EXT-MJ234-B5,EXT-MJ234-B5,EXT00077,B,5,13.29,PowerSoil-Pro-HT,LIB-MJ251-B5,LIB00077,B,5,0.44,ILLUMINA-DNA-PREP.V2,LIB-MJ251-B5_04
MFD08965,SAMN39873025,P04_5,EXT-MJ239-H2,EXT-MJ239-H2,EXT00082,H,2,6.36,PowerSoil-Pro-HT,LIB-MJ256-H2,LIB00082,H,2,0.07,ILLUMINA-DNA-PREP.V2,LIB-MJ256-H2_03
MFD08965,SAMN39873025,P04_5,EXT-MJ399-B5,EXT-MJ239-H2,REPREP9,B,5,6.18,PowerSoil-Pro-HT,LIB-MJ410-B5,REPREP9,B,5,0.23,ILLUMINA-DNA-PREP.V2,LIB-MJ410-B5_02
MFD08966,SAMN39873026,P04_5,EXT-MJ233-D1,EXT-MJ233-D1,EXT00076,D,1,10.67,PowerSoil-Pro-HT,LIB-MJ250-D1,LIB00076,D,1,0.66,ILLUMINA-DNA-PREP.V2,LIB-MJ250-D1_04
MFD08967,SAMN39873027,P04_5,EXT-MJ236-H2,EXT-MJ236-H2,EXT00079,H,2,6.16,PowerSoil-Pro-HT,LIB-MJ253-H2,LIB00079,H,2,0.14,ILLUMINA-DNA-PREP.V2,LIB-MJ253-H2_01
MFD08968,SAMN39873028,P04_5,EXT-MJ236-A1,EXT-MJ236-A1,EXT00079,A,1,8,PowerSoil-Pro-HT,LIB-MJ253-A1,LIB00079,A,1,0.07,ILLUMINA-DNA-PREP.V2,LIB-MJ253-A1_01
MFD08968,SAMN39873028,P04_5,EXT-MJ393-H5,EXT-MJ236-A1,REPREP3,H,5,6.39,PowerSoil-Pro-HT,LIB-MJ404-H5,REPREP3,H,5,0.17,ILLUMINA-DNA-PREP.V2,LIB-MJ404-H5_03
MFD08969,SAMN39873029,P04_5,EXT-MJ234-E4,EXT-MJ234-E4,EXT00077,E,4,10.41,PowerSoil-Pro-HT,LIB-MJ251-E4,LIB00077,E,4,0.36,ILLUMINA-DNA-PREP.V2,LIB-MJ251-E4_04
MFD08970,SAMN39873030,P04_5,EXT-MJ236-G6,EXT-MJ236-G6,EXT00079,G,6,1.34,PowerSoil-Pro-HT,LIB-MJ253-G6,LIB00079,G,6,0.39,ILLUMINA-DNA-PREP.V2,LIB-MJ253-G6_01
MFD08971,SAMN39873031,P04_5,EXT-MJ233-G4,EXT-MJ233-G4,EXT00076,G,4,9.49,PowerSoil-Pro-HT,LIB-MJ250-G4,LIB00076,G,4,0.99,ILLUMINA-DNA-PREP.V2,LIB-MJ250-G4_04
MFD08972,SAMN39873032,P04_5,EXT-MJ234-C5,EXT-MJ234-C5,EXT00077,C,5,18.72,PowerSoil-Pro-HT,LIB-MJ251-C5,LIB00077,C,5,0.48,ILLUMINA-DNA-PREP.V2,LIB-MJ251-C5_04
MFD08973,SAMN39873033,P04_5,EXT-MJ236-C9,EXT-MJ236-C9,EXT00079,C,9,6.56,PowerSoil-Pro-HT,LIB-MJ253-C9,LIB00079,C,9,0.22,ILLUMINA-DNA-PREP.V2,LIB-MJ253-C9_01
MFD08974,SAMN39873034,P04_5,EXT-MJ235-G10,EXT-MJ235-G10,EXT00078,G,10,4.27,PowerSoil-Pro-HT,LIB-MJ252-G10,LIB00078,G,10,0.32,ILLUMINA-DNA-PREP.V2,LIB-MJ252-G10_02
MFD08975,SAMN39873035,P04_5,EXT-MJ234-C11,EXT-MJ234-C11,EXT00077,C,11,12.83,PowerSoil-Pro-HT,LIB-MJ251-C11,LIB00077,C,11,0.3,ILLUMINA-DNA-PREP.V2,LIB-MJ251-C11_04
MFD08976,SAMN39873036,P04_5,EXT-MJ233-E2,EXT-MJ233-E2,EXT00076,E,2,10.61,PowerSoil-Pro-HT,LIB-MJ250-E2,LIB00076,E,2,0.81,ILLUMINA-DNA-PREP.V2,LIB-MJ250-E2_04
MFD08977,SAMN39873037,P04_5,EXT-MJ235-E9,EXT-MJ235-E9,EXT00078,E,9,12.8,PowerSoil-Pro-HT,LIB-MJ252-E9,LIB00078,E,9,0.31,ILLUMINA-DNA-PREP.V2,LIB-MJ252-E9_02
MFD08978,SAMN39873038,P04_5,EXT-MJ236-A4,EXT-MJ236-A4,EXT00079,A,4,5.53,PowerSoil-Pro-HT,LIB-MJ253-A4,LIB00079,A,4,0.27,ILLUMINA-DNA-PREP.V2,LIB-MJ253-A4_01
