"seq_id","seq_lane","before_total_reads","before_total_bases","before_q20_bases","before_q30_bases","before_q20_rate","before_q30_rate","before_read1_mean_length","before_read2_mean_length","before_gc_content","after_total_reads","after_total_bases","after_q20_bases","after_q30_bases","after_q20_rate","after_q30_rate","after_read1_mean_length","after_read2_mean_length","after_gc_content","passed_filter_reads","corrected_reads","corrected_bases","low_quality_reads","too_many_N_reads","too_short_reads","too_long_reads","duplication_rate","peak","seq_run","library_id","library_plate","library_column","library_row","library_concentration","library_type","sample_type"
"LIB-MJ260-D12_01","12_01",43231840,6528007840,6282903836,5980757654,0.962453,0.916169,151,151,0.59608,30341000,4409426292,4357782730,4213289166,0.988288,0.955519,145,145,0.599624,32123612,1036806,1298335,794054,76,10314098,0,0.0425161,151,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ260-D12","LIB00086","12","D",0.18,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ261-D12_01","12_01",10413184,1572390784,1470601957,1394382597,0.935265,0.886791,151,151,0.578223,4247570,560298598,554958309,539289229,0.990469,0.962503,131,131,0.577774,4449214,268739,335103,145326,0,5818644,0,0.020214,151,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ261-D12","LIB00087","12","D",0.05,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ279-D12_02","12_02",27814806,4200035706,4049527061,3812473999,0.964165,0.907724,151,151,0.567009,21271972,3131760307,3077140222,2932840400,0.982559,0.936483,146,147,0.568417,22293552,962316,1221617,450288,68,5070898,0,0.0381077,231,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ279-D12","LIB00090","12","D",1.3,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ280-D12_02","12_02",26273998,3967373698,3819965060,3626797867,0.962845,0.914156,151,151,0.56434,17189400,2476621229,2446676437,2361686252,0.987909,0.953592,144,144,0.562158,18098604,575604,717843,470148,48,7705198,0,0.0381265,151,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ280-D12","LIB00091","12","D",0.93,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ282-D12_03","12_03",30738912,4641575712,4439891227,4145551281,0.956548,0.893134,151,151,0.555758,21211444,3104075333,3041236822,2883045541,0.979756,0.928794,145,146,0.553512,21966138,1126560,1435525,644692,70,8128012,0,0.0259672,151,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ282-D12","LIB00093","12","D",0.33219,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ305-D12_04","12_04",19541156,2950714556,2827385374,2660849309,0.958204,0.901764,151,151,0.533658,14892576,2206195567,2170262357,2076049486,0.983713,0.941009,148,147,0.530054,15478232,284445,356550,546518,88,3516318,0,0.0306783,151,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ305-D12","LIB00094","12","D",0.55857,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ306-D12_01","12_01",25238480,3811010480,3652076980,3441949352,0.958296,0.903159,151,151,0.6223,18250846,2692217474,2651080567,2543100193,0.98472,0.944612,147,147,0.628707,18893106,446473,567614,610676,52,5734646,0,0.0269461,151,"220721_A00595_0179_AHMTTHDSX3","LIB-MJ306-D12","LIB00083","12","D",0.44486,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ307-D12_01","12_01",24644894,3721378994,3551404983,3335238032,0.954325,0.896237,151,151,0.625004,18413724,2731550977,2686595284,2570500562,0.983542,0.941041,148,148,0.629374,19056344,337089,432020,775140,66,4813344,0,0.0267519,151,"220721_A00595_0179_AHMTTHDSX3","LIB-MJ307-D12","LIB00084","12","D",0.48689,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ334-D12_01","12_01",22906468,3458876668,3295297057,3076318899,0.952707,0.889398,151,151,0.568448,17439106,2588092815,2538956222,2415271345,0.981014,0.933224,148,148,0.568739,17828254,316119,404588,754656,16,4323542,0,0.0174202,151,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ334-D12","LIB00095","12","D",0.76748,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ336-D12_02","12_02",22732800,3432652800,3291112438,3094145590,0.958766,0.901386,151,151,0.579546,17984420,2678976922,2634407913,2517673541,0.983363,0.939789,149,148,0.580782,18473580,188023,242536,653794,18,3605408,0,0.0220283,151,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ336-D12","LIB00099","12","D",1.38651,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ337-D12_03","12_03",38840534,5864920634,5615276918,5287301515,0.957434,0.901513,151,151,0.561719,29720302,4407869370,4337092611,4151752806,0.983943,0.941896,148,148,0.56196,30793554,428774,545751,1086964,28,6959988,0,0.0282557,151,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ337-D12","LIB00100","12","D",0.75258,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ338-D12_04","12_04",22653540,3420684540,3258032455,3044527681,0.95245,0.890035,151,151,0.545841,17040350,2523995343,2475963476,2355506700,0.98097,0.933245,148,147,0.544761,17506634,265124,340437,715738,26,4431142,0,0.0211018,151,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ338-D12","LIB00101","12","D",0.50144,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ339-D12_03","12_03",17768422,2683031722,2586881759,2451052915,0.964164,0.913539,151,151,0.548052,12291340,1786123039,1762082705,1695407524,0.98654,0.949211,145,145,0.54228,12752454,403096,504527,297596,14,4718358,0,0.0284663,151,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ339-D12","LIB00102","12","D",0.28417,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ342-D12_02","12_02",27369938,4132860638,3979919716,3752347066,0.962994,0.90793,151,151,0.553103,21158854,3133243112,3083271863,2949977556,0.984051,0.941509,148,148,0.552073,21824402,325089,413881,602070,34,4943432,0,0.025537,151,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ342-D12","LIB00105","12","D",0.86196,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ343-D12_01","12_01",31072434,4691937534,4507915903,4233698688,0.960779,0.902335,151,151,0.552822,23975162,3550573984,3488422633,3326519577,0.982495,0.936896,148,148,0.553103,24773522,509305,647618,691122,20,5607770,0,0.0268323,151,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ343-D12","LIB00106","12","D",0.84703,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ344-D12_04","12_04",39096362,5903550662,5683813662,5355272558,0.962779,0.907127,151,151,0.570648,30732026,4563787286,4488380271,4290427602,0.983477,0.940102,148,148,0.572425,32038308,482864,617309,849408,42,6208604,0,0.0346489,151,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ344-D12","LIB00107","12","D",1.34092,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ340-D12_01","12_01",14161236,2138346636,2003680855,1834519654,0.937023,0.857915,151,151,0.558953,9130708,1333838965,1300098696,1219924099,0.974704,0.914596,146,146,0.558822,9318490,481837,621158,609856,12,4232878,0,0.0142756,151,"220812_A00595_0185_AHVYLFDSX3","LIB-MJ340-D12","LIB00103","12","D",0.90081,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ341-D12_02","12_02",18063466,2727583366,2551918031,2330821513,0.935597,0.854537,151,151,0.567102,11738042,1716100439,1671561134,1565426636,0.974046,0.9122,146,146,0.569133,11965498,699051,904860,805284,14,5292670,0,0.0135015,151,"220812_A00595_0185_AHVYLFDSX3","LIB-MJ341-D12","LIB00104","12","D",0.52076,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ345-D12_01","12_01",25658316,3874405716,3662529618,3375422237,0.945314,0.87121,151,151,0.552403,17051110,2476659900,2417395832,2273253282,0.976071,0.917871,144,145,0.552986,17558838,1137429,1479983,749408,6,7350064,0,0.0214085,151,"220812_A00595_0185_AHVYLFDSX3","LIB-MJ345-D12","LIB00108","12","D",0.58413,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ346-D12_02","12_02",30933622,4670976922,4399231872,4032304014,0.941823,0.863268,151,151,0.556261,21250190,3117217017,3036301995,2842833623,0.974043,0.911978,146,147,0.558645,21756820,1287490,1676312,1068294,16,8108492,0,0.0174794,151,"220812_A00595_0185_AHVYLFDSX3","LIB-MJ346-D12","LIB00109","12","D",0.79863,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ347-D12_04","12_04",12931434,1952646534,1812816217,1646669703,0.928389,0.843301,151,151,0.591754,8424498,1237729731,1203584476,1123979199,0.972413,0.908097,146,147,0.597392,8531430,464768,603680,723242,2,3676760,0,0.00857693,151,"220812_A00595_0185_AHVYLFDSX3","LIB-MJ347-D12","LIB00110","12","D",1.37,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ352-D12_03","12_03",16043606,2422584506,2240323406,2026361123,0.924766,0.836446,151,151,0.582525,10201908,1498779001,1455749264,1355985992,0.97129,0.904727,146,146,0.587223,10312646,557469,722089,990940,4,4740016,0,0.00719028,151,"220812_A00595_0185_AHVYLFDSX3","LIB-MJ352-D12","LIB00111","12","D",1.45,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ353-D12_03","12_03",12943558,1954477258,1820111493,1652540289,0.931252,0.845515,151,151,0.566912,8148946,1190573259,1157100492,1078753797,0.971885,0.906079,146,146,0.568858,8248906,524812,680012,637220,16,4057416,0,0.00834979,151,"220812_A00595_0185_AHVYLFDSX3","LIB-MJ353-D12","LIB00112","12","D",1.6,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ354-D12_04","12_04",15282086,2307594986,2159231196,1967901061,0.935706,0.852793,151,151,0.58866,10507672,1549296374,1507428570,1408958208,0.972976,0.909418,147,147,0.593447,10652852,549138,712860,735142,0,3894092,0,0.0100505,151,"220812_A00595_0185_AHVYLFDSX3","LIB-MJ354-D12","LIB00113","12","D",2.46,"ILLUMINA-DNA-PREP","extraction-positive"
"LIB-MJ382-D12_02","12_02",19519506,2947445406,2802819560,2609690045,0.950932,0.885407,151,151,0.58721,13208432,1935537727,1897356544,1802032359,0.980274,0.931024,146,146,0.587877,13472830,383950,470062,643664,50,5402962,0,0.0145029,151,"230630_A00595_0254_BH5NGYDSX5","LIB-MJ382-D12","LIB00116","12","D",0.13,"metagenome","extraction-positive"
"LIB-MJ383-D12_01","12_01",37393828,5646468028,5378909826,5022929460,0.952615,0.88957,151,151,0.609326,26642872,3925192147,3851321767,3665621944,0.98118,0.933871,147,147,0.612711,27435196,745037,926026,1129890,72,8828670,0,0.0219192,151,"230630_A00595_0254_BH5NGYDSX5","LIB-MJ383-D12","LIB00117","12","D",0.13,"metagenome","extraction-positive"
"LIB-MJ385-D12_04","12_04",26835142,4052106442,3855056845,3585087319,0.951371,0.884747,151,151,0.617148,18586006,2739102644,2683573952,2545519314,0.979727,0.929326,147,147,0.622284,19035724,458889,567642,934244,220,6864954,0,0.0178997,151,"230630_A00595_0254_BH5NGYDSX5","LIB-MJ385-D12","LIB00119","12","D",0.2,"metagenome","extraction-positive"
"LIB-MJ386-D12_04","12_04",18318906,2766154806,2596388981,2395834202,0.938628,0.866124,151,151,0.586875,12243864,1803208021,1762060282,1664153795,0.977181,0.922885,147,146,0.58784,12449816,298998,371100,856262,90,5012738,0,0.011586,151,"230630_A00595_0254_BH5NGYDSX5","LIB-MJ386-D12","LIB00120","12","D",0.21,"metagenome","extraction-positive"
"LIB-MJ389-D12_03","12_03",27323472,4125844272,3907013341,3621245965,0.946961,0.877698,151,151,0.614772,19001942,2805003528,2744327730,2598413665,0.978369,0.92635,147,147,0.619326,19537294,378264,477315,1074046,112,6712020,0,0.0207649,151,"230630_A00595_0254_BH5NGYDSX5","LIB-MJ389-D12","LIB00123","12","D",0.17,"metagenome","extraction-positive"
"LIB-MJ390-D12_03","12_03",40165080,6064927080,5715404732,5311472547,0.94237,0.875769,151,151,0.614067,26603226,3904765648,3826036027,3632480618,0.979838,0.930269,147,146,0.618447,27292852,734108,921900,1496380,158,11375690,0,0.0177043,151,"230630_A00595_0254_BH5NGYDSX5","LIB-MJ390-D12","LIB00097","12","D",0.94,"metagenome","extraction-positive"
"LIB-MJ413-D12_01","12_01",11025090,1664788590,1557033607,1432756471,0.935274,0.860624,151,151,0.588819,7450504,1098117204,1072131873,1011885902,0.976336,0.921473,147,146,0.588435,7550986,156453,197013,542888,4,2931212,0,0.00936283,151,"230630_A00595_0254_BH5NGYDSX5","LIB-MJ413-D12","LIB00098","12","D",1,"metagenome","extraction-positive"
"LIB-MJ380-D12_03","12_03",52243692,7888797492,7491459757,6937553178,0.949633,0.879418,151,151,0.611703,36475932,5357771032,5230657029,4928226423,0.976275,0.919828,146,147,0.617716,37911424,2187845,2871539,1366798,28,12965442,0,0.0285947,151,"230703_A00595_0256_BH5NHYDSX5","LIB-MJ380-D12","LIB00114","12","D",0.22,"metagenome","extraction-positive"
"LIB-MJ381-D12_02","12_02",23849964,3601344564,3408865650,3145451112,0.946554,0.87341,151,151,0.591254,15654374,2283617060,2226119677,2092328944,0.974822,0.916235,145,146,0.597429,15916238,1115427,1467460,687646,8,7246072,0,0.0116342,1,"230703_A00595_0256_BH5NHYDSX5","LIB-MJ381-D12","LIB00115","12","D",0.15,"metagenome","extraction-positive"
"LIB-MJ414-D12_03","12_03",17707728,2673866928,2504126959,2300579073,0.936519,0.860394,151,151,0.584247,11389664,1668761649,1628457881,1534877292,0.975848,0.91977,147,145,0.585002,11665192,317096,398659,878976,10,5163550,0,0.0166757,151,"230703_A00595_0256_BH5NHYDSX5","LIB-MJ414-D12","LIB00125","12","D",0.82,"metagenome","extraction-positive"
"LIB-MJ384-D12_01","12_01",19265740,2909126740,2717893959,2502647534,0.934265,0.860274,151,151,0.609195,10847858,1564223554,1529602227,1446326963,0.977867,0.924629,144,144,0.618231,11170534,848432,1093105,847806,12,7247388,0,0.0178794,151,"230707_A00595_0258_BHWJWWDSX5","LIB-MJ384-D12","LIB00118","12","D",0.13,"metagenome","extraction-positive"
"LIB-MJ044-E12_03","12_03",2936,443336,415031,397697,0.936155,0.897056,151,151,0.844339,84,11292,11122,10701,0.984945,0.947662,134,134,0.450584,92,5,7,26,0,2818,0,0.382834,0,"20003-02","LIB-MJ044-E12","LIB00003","12","E",0.03921,"ILLUMINA-DNA-PREP(OLD)","pcr-negative"
"LIB-MJ048-E12_04","12_04",140,21140,20651,19684,0.976868,0.931126,151,151,0.476064,106,15815,15589,14911,0.98571,0.942839,148,149,0.456276,126,2,2,0,0,14,0,0.142857,247,"20003-02","LIB-MJ048-E12","LIB00005","12","E",-0.01542,"ILLUMINA-DNA-PREP(OLD)","pcr-negative"
"LIB-MJ050-E12_02","12_02",1994,301094,286806,275537,0.952546,0.91512,151,151,0.874541,10,1326,1323,1301,0.997738,0.981146,132,132,0.456259,12,0,0,10,0,1972,0,0.622869,0,"20003-02","LIB-MJ050-E12","LIB00001","12","E",-0.03759,"ILLUMINA-DNA-PREP(OLD)","pcr-negative"
"LIB-MJ051-E12_02","12_02",1380,208380,200051,192187,0.96003,0.922291,151,151,0.744236,304,44420,43945,42499,0.989307,0.956754,145,146,0.447479,362,7,9,14,0,1004,0,0.46087,0,"20003-02","LIB-MJ051-E12","LIB00002","12","E",0.01575,"ILLUMINA-DNA-PREP(OLD)","pcr-negative"
"LIB-MJ054-E12_03","12_03",479426,72393326,70016398,66201705,0.967166,0.914472,151,151,0.4701,368702,54829327,53862966,51383473,0.982375,0.937153,149,148,0.467272,422202,10067,12286,7790,2,49432,0,0.112881,151,"20003-02","LIB-MJ054-E12","LIB00004","12","E",0.01569,"ILLUMINA-DNA-PREP(OLD)","pcr-negative"
"LIB-MJ055-E12_04","12_04",7386,1115286,1072235,1021743,0.961399,0.916126,151,151,0.531521,4506,656679,647678,622784,0.986293,0.948384,145,145,0.468203,5144,197,258,72,0,2170,0,0.124289,0,"20003-02","LIB-MJ055-E12","LIB00006","12","E",0.00903,"ILLUMINA-DNA-PREP(OLD)","pcr-negative"
"LIB-MJ088-E12_04","12_04",1874,282974,259007,246181,0.915303,0.869977,151,151,0.878529,34,5040,4950,4736,0.982143,0.939683,148,148,0.611508,34,2,3,44,0,1796,0,0.00960512,0,"21123-01","LIB-MJ088-E12","LIB00007","12","E",0.02,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ089-E12_02","12_02",80,12080,11507,10823,0.952566,0.895944,151,151,0.50596,56,8221,8075,7765,0.982241,0.944532,147,146,0.498601,56,2,4,0,0,24,0,0,153,"21123-01","LIB-MJ089-E12","LIB00008","12","E",0.01,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ090-E12_04","12_04",506,76406,71143,67202,0.931118,0.879538,151,151,0.738214,112,16168,15986,15364,0.988743,0.950272,144,144,0.569767,118,12,16,10,0,378,0,0.0197628,0,"21123-01","LIB-MJ090-E12","LIB00009","12","E",0,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ091-E12_03","12_03",98,14798,13918,13507,0.940533,0.912758,151,151,0.832275,10,1510,1509,1493,0.999338,0.988742,151,151,0.55894,14,0,0,0,0,84,0,0.0408163,0,"21123-01","LIB-MJ091-E12","LIB00010","12","E",-0.02,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ092-E12_01","12_01",280,42280,40003,38299,0.946145,0.905842,151,151,0.85492,18,2718,2689,2585,0.98933,0.951067,151,151,0.564386,20,0,0,6,0,254,0,0.192857,0,"21123-01","LIB-MJ092-E12","LIB00011","12","E",0.1,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ093-E12_02","12_02",242,36542,33002,31318,0.903125,0.857041,151,151,0.854305,12,1754,1706,1631,0.972634,0.929875,146,145,0.444128,12,1,1,10,0,220,0,0,0,"21123-01","LIB-MJ093-E12","LIB00012","12","E",-0.02,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ108-E12_02","12_02",488,73688,69957,66805,0.949368,0.906593,151,151,0.719737,146,21634,21401,20652,0.98923,0.954608,147,148,0.515716,172,1,1,2,0,314,0,0.0860656,0,"21123-01","LIB-MJ108-E12","LIB00017","12","E",-0.05,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ109-E12_01","12_01",2350,354850,338177,321168,0.953014,0.905081,151,151,0.679016,1284,191505,188538,180849,0.984507,0.944357,148,149,0.614349,1516,15,17,58,0,776,0,0.0987234,0,"21123-01","LIB-MJ109-E12","LIB00013","12","E",-0.06,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ129-E12_02","12_02",7284,1099884,1060730,1008918,0.964402,0.917295,151,151,0.59139,3916,558550,552190,533713,0.988613,0.955533,142,142,0.580591,4348,157,186,84,0,2852,0,0.0771554,0,"21123-01","LIB-MJ129-E12","LIB00019","12","E",0,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ130-E12_01","12_01",760,114760,108371,102850,0.944327,0.896218,151,151,0.657651,362,53145,52410,50302,0.98617,0.946505,147,146,0.544924,410,18,20,18,0,332,0,0.0631579,0,"21123-01","LIB-MJ130-E12","LIB00020","12","E",0,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ131-E12_01","12_01",268204,40498804,39148559,37390240,0.96666,0.923243,151,151,0.579802,175668,25472641,25199863,24413113,0.989291,0.958405,144,145,0.575272,194314,5644,6920,4052,0,69838,0,0.073802,151,"21123-01","LIB-MJ131-E12","LIB00021","12","E",0.02,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ132-E12_03","12_03",382,57682,53441,51481,0.926476,0.892497,151,151,0.835737,48,6746,6684,6461,0.990809,0.957753,140,140,0.589831,60,1,1,4,0,318,0,0.0314136,0,"21123-01","LIB-MJ132-E12","LIB00022","12","E",0.04,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ105-E12_01","12_01",218,32918,30895,28978,0.938544,0.880309,151,151,0.695881,92,13017,12849,12453,0.987094,0.956672,141,141,0.585926,92,2,2,12,0,114,0,0.0550459,0,"211129_A00595_0124_BHVJMTDSXY","LIB-MJ105-E12","LIB00014","12","E",-0.04,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ106-E12_01","12_01",260,39260,37017,34671,0.942868,0.883113,151,151,0.832094,34,4962,4916,4736,0.99073,0.954454,145,145,0.595728,34,0,0,10,0,216,0,0.261538,0,"211129_A00595_0124_BHVJMTDSXY","LIB-MJ106-E12","LIB00015","12","E",-0.01,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ107-E12_02","12_02",92,13892,13030,12167,0.93795,0.875828,151,151,0.738411,32,4644,4558,4356,0.981481,0.937984,144,145,0.592593,32,1,1,2,0,58,0,0.0652174,0,"211129_A00595_0124_BHVJMTDSXY","LIB-MJ107-E12","LIB00016","12","E",-0.02,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ110-E12_04","12_04",130,19630,18695,17762,0.952369,0.90484,151,151,0.840703,10,1502,1494,1454,0.994674,0.968043,150,150,0.558589,10,0,0,6,0,114,0,0.215385,0,"211129_A00595_0124_BHVJMTDSXY","LIB-MJ110-E12","LIB00018","12","E",-0.13,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ133-E12_03","12_03",698,105398,98582,92163,0.935331,0.874428,151,151,0.812103,116,17237,16964,16274,0.984162,0.944132,148,148,0.588966,118,4,4,16,0,564,0,0.255014,0,"211129_A00595_0124_BHVJMTDSXY","LIB-MJ133-E12","LIB00023","12","E",0.01,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ134-E12_03","12_03",1036,156436,145688,135950,0.931295,0.869045,151,151,0.642864,482,69300,68079,64896,0.982381,0.93645,143,144,0.564747,494,30,32,26,0,516,0,0.011583,0,"211129_A00595_0124_BHVJMTDSXY","LIB-MJ134-E12","LIB00024","12","E",0.01,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ135-E12_04","12_04",102546,15484446,14801030,13890330,0.955864,0.89705,151,151,0.594232,77838,11506779,11317075,10825617,0.983514,0.940803,147,147,0.59363,79086,2152,2611,2974,0,20486,0,0.0132428,151,"211129_A00595_0124_BHVJMTDSXY","LIB-MJ135-E12","LIB00025","12","E",0.01,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ137-E12_02","12_02",308,46508,42218,39481,0.907758,0.848908,151,151,0.777135,58,8084,7925,7581,0.980332,0.937778,140,138,0.595497,58,6,7,16,0,234,0,0,0,"211129_A00595_0124_BHVJMTDSXY","LIB-MJ137-E12","LIB00026","12","E",-0.01,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ177-E12_03","12_03",1260,190260,180561,172029,0.949022,0.904178,151,151,0.805219,184,26788,26534,25751,0.990518,0.961289,145,146,0.542258,198,5,17,24,0,1038,0,0.312698,0,"220318_A00595_0142_AHVH7CDSXY","LIB-MJ177-E12","LIB00048","12","E",0.01,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ226-E12_01","12_01",204,30804,27956,26557,0.907544,0.862128,151,151,0.875276,4,604,601,593,0.995033,0.981788,151,151,0.433775,4,0,0,14,0,186,0,0,0,"220318_A00595_0142_AHVH7CDSXY","LIB-MJ226-E12","LIB00070","12","E",0.01,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ227-E12_02","12_02",58890,8892390,8449319,8029067,0.950174,0.902914,151,151,0.598938,31536,4417702,4370690,4233100,0.989358,0.958213,140,140,0.598322,32856,1562,1915,994,0,25040,0,0.023026,53,"220318_A00595_0142_AHVH7CDSXY","LIB-MJ227-E12","LIB00071","12","E",0.01,"ILLUMINA-DNA-PREP","pcr-negative"
"LIB-MJ228-E12_01","12_01",1028,155228,146998,137842,0.946981,0.887997,151,151,0.553515,586,86564,84917,80551,0.980974,0.930537,147,148,0.430375,594,20,24,20,0,414,0,0.0116732,0,"220318_A00595_0142_AHVH7CDSXY","LIB-MJ228-E12","LIB00072","12","E",0.01,"ILLUMINA-DNA-PREP","pcr-negative"
